merchant_mask,score,segment_type,gen_industry,log_orders,log_gmv,CTR,price_competitiveness,avg_order_value,do_click_ratio,is_active
Камстотаун,0.5576528499872901,medium,DIY,3.713572066704308,13.81926450308717,0.028370159523273198,0.7952,25094.0,0.09571242962321351,1
Татерпорт,0.5576472456402474,medium,DIY,4.0943445622221,13.991704210781002,0.030733872393482894,0.5711,20214.71186440678,0.12670299727520437,1
Холелистан,0.5575437479392458,big,Other,4.6913478822291435,14.01907406520882,0.015763713504233508,0.7015,11349.648148148148,0.22030732448384927,1
Горяристан,0.5574178528472367,medium,CEHAC,5.075173815233827,13.894280147874891,0.016588959672349125,0.8175,6804.74213836478,0.040180423060970555,1
Новуово,0.5572552294340836,small,Pharma,3.5553480614894135,13.639588083302426,0.032115145046655844,0.8636,24667.117647058825,0.06443684547980337,1
Новарпорт,0.5572304472813352,medium,CEHAC,4.574710978503383,15.44614835636796,0.012854727097089132,0.9542,53199.270833333336,0.01847994445334615,1
Южланинск,0.5571359801504215,big,Other,3.970291913552122,14.350443647545893,0.023951037362734483,0.9228,32833.32692307692,0.0194880073800738,1
Светполтаун,0.5570205694963011,medium,DIY,4.110873864173311,14.68049157426342,0.035253904894936704,0.602,39582.666666666664,0.007478352138546313,1
Таитаун,0.5569771006832825,small,CEHAC,3.6635616461296463,13.018539458354796,0.032561719258776864,0.7804,11860.28947368421,0.16204545454545455,1
Цартероград,0.5569456166590618,medium,CEHAC,4.189654742026425,15.424681434747528,0.0159784418069009,0.788,76902.52307692308,0.10623569959741651,1
Маларкент,0.5566564221309644,medium,CEHAC,3.5263605246161616,12.597685587182117,0.03541709648579878,0.8455,8965.818181818182,0.21165048543689322,1
Белфордпорт,0.5565507754082689,small,FMCG,4.663439094112067,11.896206311942509,0.040118649405476256,0.7847,1397.2190476190476,0.22276440012729395,1
Елвинемир,0.5563433579661378,big,FMCG,5.313205979041787,12.986642160291932,0.018119020814591,0.5365,2161.09900990099,0.20463931718061673,1
Портмиремир,0.5559192451415639,big,Home,4.663439094112067,14.100760926218467,0.01441734737387163,0.8121,12667.561904761904,0.13350135864214546,1
Речирельск,0.5557713702139387,no_market,unknown,12.125995353925287,0.0,1.0,0.6926,0.0,0.0,1
Финайельск,0.5556994919053238,medium,Other,3.295836866004329,14.063595666489327,0.03419453426710194,0.7854,49291.07692307692,0.04812208786855558,1
Зорельемир,0.5556702774783648,small,Other,4.060443010546419,14.296661202740463,0.029611500926444233,0.5722,28384.80701754386,0.09829279015240329,1
Устхолмвиль-5612,0.5554879053382124,small,CEHAC,3.044522437723423,12.736180172803948,0.0341507153717204,0.9407,16991.1,0.1312785388127854,1
Фортербург,0.5554226218314036,medium,Other,4.499809670330265,14.17445063455195,0.02671923354352328,0.4687,16087.752808988764,0.13002775812333314,1
Формиркент,0.5552676743498319,medium,CEHAC,4.51085950651685,15.537832235314406,0.012331335665231377,0.9421,62194.53333333333,0.03514230804429395,1
Таанорск,0.555070580936253,big,Pharma,5.2832037287379885,14.344959879067417,0.016933042247439006,0.4664,8663.244897959185,0.06925278399591964,1
Воланск,0.5550250805267667,medium,CEHAC,4.3694478524670215,15.472251052475531,0.008043678345446783,0.847,67207.6282051282,0.11999510224072486,1
Невавпорт,0.5549850015588852,medium,CEHAC,4.727387818712341,14.96555871418923,0.016618891356639486,0.6974,28199.5,0.06715992292870905,1
Росисково,0.5546228311022089,medium,Home,2.3978952727983707,12.959011159641832,0.03754537597234226,0.8859,42464.5,0.10497237569060773,1
Клинайемир,0.5545116560465491,medium,Other,4.04305126783455,15.61797898110933,0.022498236300505833,0.6368,108296.39285714286,0.07985273581312682,1
Невгринпорт,0.5544452091815447,medium,Other,4.430816798843313,14.788534302096844,0.012985658607158466,0.7857,31878.698795180724,0.13681828137548369,1
Солнланинск,0.5543808815930813,medium,CEHAC,3.7612001156935624,14.254754032383337,0.01969019443140549,0.8015,36941.23809523809,0.15347025028065772,1
Тихиельск,0.5542690609878267,medium,CEHAC,3.7612001156935624,13.299330625436358,0.023071134496002354,0.8301,14209.404761904761,0.2674479166666667,1
Оруютаун,0.554125893256401,big,CEHAC,4.499809670330265,15.0233359316057,0.013152001752238109,0.8357,37597.74157303371,0.08500854435295946,1
Ярфордск,0.5540233466424425,nano,CEHAC,1.9459101490553132,12.563614213841504,0.03363580119612291,0.8526,47660.166666666664,0.3221949724095647,1
Аркарпорт,0.5538863444893767,small,CEHAC,3.044522437723423,14.032990903557783,0.016629635252066628,0.9491,62147.0,0.3759336099585062,1
Эльилельск,0.5538653465043234,medium,Other,3.1354942159291497,13.368468482915883,0.022261573488489755,0.9493,29068.909090909092,0.19139165628891655,1
Холфордорск,0.5537719590459255,small,DIY,2.302585092994046,11.918390573078392,0.044794516429666593,0.9997,16666.555555555555,0.374496644295302,1
Арелкент,0.5537110525184021,medium,CEHAC,3.7376696182833684,14.305253086985438,0.027069514460068982,0.7363,39802.31707317073,0.07061994609164421,1
Чистланельск,0.5536734228385168,medium,Pharma,5.564520407322694,12.709193664910611,0.03121244789914235,0.2183,1272.2076923076922,0.09797235360979724,1
Старделькент,0.5534799643458522,medium,DIY,2.772588722239781,14.093121839807901,0.025390363675183263,0.8479,87998.13333333333,0.09821728893373696,1
Приелово,0.5532270023343909,small,DIY,3.258096538021482,12.777518185219174,0.033817317845828934,0.8808,14166.56,0.13817330210772832,1
Жардорорск,0.5530666503859003,small,CEHAC,3.332204510175204,14.50743849554949,0.016097023153252482,0.8445,73983.77777777778,0.28659381252885946,1
Озерурполис,0.553013165731488,medium,DIY,4.174387269895637,14.33274062940326,0.02159567189235066,0.6174,26208.96875,0.16196329639889195,1
Арполхилл,0.5530026529536589,medium,DIY,2.833213344056216,12.899384812479116,0.02884273884516889,0.8472,25004.0625,0.22639879023547202,1
Белдельемир-7295,0.5529895378148403,medium,DIY,2.302585092994046,14.059633299055456,0.04027176547274824,0.7988,141833.33333333334,0.03278688524590164,1
Мирфордоград,0.5528464720372909,medium,DIY,3.2188758248682006,13.912927607667784,0.0446412740040658,0.6046,45929.958333333336,0.09708110105302051,1
Радинтаун,0.5527730178272505,big,DIY,4.204692619390966,12.67063336397501,0.030141762813177344,0.8369,4822.151515151515,0.14413327973558443,1
Форинхилл,0.5527039383009626,big,CEHAC,4.553876891600541,15.469941912321412,0.020845367785357175,0.449,55639.40425531915,0.10849335492660857,1
Даруюполис,0.5526052043912437,big,FMCG,4.762173934797756,14.133304435063385,0.02130488041509227,0.5607,11845.620689655172,0.10619807418222268,1
Речирорск,0.5525865645610619,small,CEHAC,2.302585092994046,12.71739514583257,0.030062779775698108,0.842,37055.333333333336,0.46363220494053065,1
Речальово,0.5525864998285244,medium,Home,4.382026634673881,13.847978716155518,0.04190570494373446,0.5063,13075.949367088608,0.07044402874864625,1
Мирхолмкент,0.5524964847236576,big,Other,4.3694478524670215,14.593762841393985,0.01511097750388296,0.8833,27918.74358974359,0.0850132625994695,1
Елилистан,0.5523248056496907,top100,FMCG,5.988961416889864,13.48748970755764,0.02067875151004629,0.2301,1809.9170854271356,0.042225270268277215,1
Терерполис,0.5520784706178008,medium,DIY,2.3978952727983707,12.570500458164718,0.036719261252090456,0.796,28793.7,0.3574257425742574,1
Финаворск,0.5517349847471879,medium,Other,4.543294782270004,13.572620827760643,0.03195020422826707,0.6481,8433.946236559139,0.05367880713761916,1
Ормаринск,0.5517063408309405,small,CEHAC,2.833213344056216,12.597286687868477,0.03279690364636382,0.9464,18484.625,0.15233736515201046,1
Велелчестер,0.5517034438335664,medium,DIY,3.828641396489095,14.792012084863897,0.027455636516261255,0.4873,59003.333333333336,0.12808153146949455,1
Лесенемир,0.5515217063043372,medium,CEHAC,3.295836866004329,13.96159421525657,0.020735548620212742,0.8714,44511.230769230766,0.15197653303534014,1
Чистомбург,0.5514624225357445,medium,Pharma,4.330733340286331,12.356137848292466,0.026578438578176423,0.9822,3098.4133333333334,0.15605460149713782,1
Устонвиль,0.5513076075096726,nano,CEHAC,1.791759469228055,12.111646574786231,0.04209370424597365,0.8919,36395.6,0.3739130434782609,1
Холуюоград,0.5510776962672432,big,Other,5.697093486505405,12.383557524432602,0.008261672359155429,0.9539,804.1784511784512,0.07969909892032796,1
Яртероград-6186,0.5509803058674755,medium,DIY,4.553876891600541,14.626592318252776,0.025719920659116487,0.602,23939.787234042553,0.014560620472671398,1
Горхолмск,0.5509707234981133,medium,DIY,1.9459101490553132,12.651482563544636,0.025492723100619244,0.9959,52037.5,0.3130174387880923,1
Тадористан,0.5509676649021962,big,DIY,4.770684624465665,14.907384528405819,0.01746099316228443,0.5321,25468.82051282051,0.10483544540274621,1
Дарполхилл,0.5509176393765313,small,CEHAC,3.713572066704308,14.289344965400899,0.017061102888700493,0.8186,40153.5,0.20115103874227963,1
Ороринск,0.5508892635813195,medium,DIY,2.1972245773362196,13.610333390258706,0.05733949388133856,0.8251,101812.75,0.02933243425488874,1
Холиремир,0.5507082673562361,big,DIY,3.258096538021482,13.793769933965027,0.03139922345529096,0.7652,39139.72,0.08307409502262443,1
Уралвилполис,0.5506054077243447,medium,DIY,3.258096538021482,13.824356318608277,0.04280769802453232,0.732,40355.36,0.048445767195767195,1
Финомино,0.5502173527359208,medium,DIY,3.784189633918261,14.438277118845738,0.023557315159835262,0.7467,43350.62790697674,0.08247047192882044,1
Приярино,0.5500349378076871,big,Other,3.5263605246161616,13.937525515283994,0.02649031507723544,0.6413,34235.454545454544,0.16880217659233077,1
Терирридж,0.5500155761794185,medium,CEHAC,3.332204510175204,14.350737044448708,0.017746311247805107,0.8875,63253.11111111111,0.1457030175181143,1
Новилино,0.5499959403216487,small,CEHAC,2.0794415416798357,14.27792987387857,0.03366194809571958,0.8113,173215.33142857207,0.031914893617021274,1
Армирсково,0.5498794912572778,medium,Home,3.6109179126442243,12.961461962553532,0.046506871000217,0.904,11824.638888888889,0.04256702489769381,1
Беленридж,0.5497817499028482,medium,Other,3.2188758248682006,13.975629960899443,0.036372705867757704,0.4716,48902.083333333336,0.1864563348255525,1
Малиорск,0.5496611850361655,medium,Other,3.8501476017100584,13.933472244328335,0.03014927858178775,0.6653,24460.869565217392,0.08705130068304026,1
Солнелорск,0.5495068983841946,top100,Fashion,4.990432586778736,13.756189336352625,0.02200033556130432,0.5483,6454.815068493151,0.08435017026106698,1
Южфордкент,0.5494994361887773,medium,DIY,3.7376696182833684,13.854283093778017,0.03210898569361839,0.7675,25354.463414634145,0.04823336863386926,1
Ладавпорт,0.5494476041603081,medium,DIY,2.9444389791664403,12.910935923791683,0.02978090818330426,0.84,22484.055555555555,0.16872352182722417,1
Озермиристан-3414,0.5493660138841088,medium,DIY,4.276666119016055,14.09143705358645,0.02433328878467202,0.7809,18559.859154929578,0.04353904533652886,1
Царкаристан,0.549349632652467,medium,FMCG,4.795790545596741,14.004008832832223,0.015693424212459388,0.7589,10061.95,0.09883463934096845,1
Лесуюорск,0.549177841057819,medium,DIY,4.983606621708336,14.173727512393496,0.02073711344058815,0.3911,9867.413793103447,0.1212500265015795,1
Лунальсково,0.5491569266054147,medium,Fashion,3.8501476017100584,13.728152575459347,0.02167966785310244,0.8288,19920.608695652172,0.13729104430178604,1
Лесельино,0.5491165744743306,medium,DIY,4.02535169073515,13.735102783662024,0.019575575907292482,0.8041,16777.072727272727,0.18691888425777492,1
Холвинсково,0.5490530025038168,big,Home,4.060443010546419,14.132259564137295,0.021805937788085542,0.8087,24081.701754385966,0.0803590842729786,1
Радмиристан,0.5488836979422546,big,Home,4.61512051684126,14.415588595719585,0.02042543218556688,0.596,18222.6,0.09315176037200314,1
Портовполис,0.5488496820684624,big,FMCG,5.030437921392435,14.073914683730896,0.013975591897430865,0.619,8518.822368421053,0.11749316409546635,1
Озерехилл,0.5488363405152165,medium,DIY,4.442651256490317,14.836484856417922,0.020752746969514728,0.6767,33046.392857142855,0.0530878628482369,1
Доломполис,0.5488348483711009,nano,CEHAC,1.9459101490553132,13.126630261294082,0.029701523331384753,0.7206,83689.5,0.31519536903039075,1
Радоминск,0.548777707836915,medium,Other,5.429345628954441,12.640795539705273,0.015327185869858298,0.7138,1360.819383259912,0.12776137878499333,1
Ясбургвиль,0.5486002829034704,medium,CEHAC,4.1588830833596715,14.211834680943976,0.029249337591698055,0.4978,23592.85714285714,0.10695790894588293,1
Зорукент,0.5484077965512114,small,CEHAC,3.295836866004329,14.179062798989229,0.03103800415930817,0.4422,55324.192307692305,0.24281654562677613,1
Дартерград,0.5483664363287629,top100,Fashion,4.61512051684126,14.409367649377007,0.013174894750257082,0.7737,18109.59,0.11332555036691128,1
Новиоград,0.5482840231690562,medium,FMCG,4.532599493153256,13.534841172378318,0.021215655929874,0.8116,8209.532608695652,0.08947040982969126,1
Жарилкент,0.5482716269980791,big,DIY,4.31748811353631,13.764668740593004,0.024559480355914216,0.6309,12843.621621621622,0.13352326685660018,1
Форстопорт,0.5482624541058141,medium,CEHAC,4.624972813284271,15.82058503623684,0.01888621712064827,0.6267,73531.14851485149,0.023354205449314606,1
Финтеркент,0.5480531456759831,medium,Other,3.58351893845611,13.354591934791136,0.042983859597501395,0.5933,18020.085714285713,0.12953983647081194,1
Радхолмпорт,0.5479457117553563,medium,CEHAC,4.189654742026425,14.30317235994349,0.01870801560786514,0.866,25053.89230769231,0.07050548012432521,1
Ярвилград,0.5479424697229974,big,CEHAC,4.564348191467836,15.440718467757359,0.008614401245209659,0.6911,53468.14736842105,0.13199792654028436,1
Мирярград,0.5479104067617513,medium,DIY,3.4011973816621555,13.689210101848099,0.044466410040442994,0.6402,30391.344827586207,0.07983719474013776,1
Радяремир,0.5478002115535282,small,DIY,2.5649493574615367,13.556032324898887,0.031042326390437535,0.9447,64287.75,0.04418103448275862,1
Радавхилл,0.5477513438512558,medium,Other,5.241747015059643,12.989896560774786,0.01446282180353804,0.6485,2329.601063829787,0.17758331123486254,1
Эльилчестер,0.5476250216413293,medium,Fashion,4.007333185232471,14.343528345906973,0.01983591225445235,0.6862,31399.38888888889,0.15035918886969174,1
